memorability_score;reprentativeness_score;sentence
17.4909;0.05423482170171166;Im quite interested as I told Lyn.
17.512962899999998;1.7380534028090557e-05;Im still in FW.
17.545549299999998;0.015410653684237977;FGT has been bought and sold several times.
17.5566629;1.654968035302853e-05;Did you mean Oxley?
17.5779493;0.05779765180027633;Budget allocation from Glisan has been postponed.
17.5953241;0.037654142690144644;Further out - will fax you price target slide.
17.60304775;0.014166118471066528;Wasnt nearly as bad as I thought.
17.6189792;0.033703347950082604;When things get speculative the language always gets scary.
17.6262257;0.06483845142527747;What period does the max rate assumption cover?
17.6665803;0.02554851306469286;Lynn checked with Fran and she told her coordinator.
17.6751175;0.00033201306969777157;Whats your proposal?
17.68264145;0.010212095654642525;Is that EOTT or the company that owns it?
17.715997299999998;0.02908425630556173;I am in a due diligence meeting until 6:00.
17.7283753;0.03677683320641727;Can you rough out a slide on rating agencies?
17.7393589;0.0307198988115745;Probably need to check with HR group providing services.
17.7401162;0.022828147206362916;My focus is on possibly dislodging money for Orlando.
17.7481357;0.030429222130644758;What information, if any, do we owe him?
17.76433555;0.014318514323756536;Did you read the Chronicle this AM?
17.7958601;0.0500160583219246;I guess thats additive to my stretch?
17.8246346;0.0006606478472853026;$67M within 10 trading days.
17.8384699;0.01372416169962397;I have no personal transactions with any Enron entity.
17.8484633;0.009499380606999326;Ava, LA was Socal meeting.
17.8522108;0.00016750288766484846;Have you talked to Somerholder?
17.8795716;0.00026693274459786633;My mobile number is 7134080929.
17.8973938;0.026814674990388254;On a comparative basis I cant justify more.
17.91026755;0.009156189585161414;Or if he comes down I-10N then?
17.9242365;0.005520036541349141;Shelley Leeds Rickets this AM.
17.9611595;0.0004193312065316929;I was answering Janets comment.
17.9625338;0.016534623932672673;Has there been any announcements on the Dynegy deal?
17.9732;0.0006027501183184173;Sheila please talk to Avashe.
17.9892683;0.011341743471120056;They are specifically concerned about the current intercompany notes.
17.994509899999997;0.03424923248576791;Im leaving around noon tomorrow to catch a flight.
17.9951763;0.047666897000479186;Remember blackberry doesnt work so well at home.
17.9998778;9.407531991425254e-06;JA always understands.
18.01871125;0.0036882892177443824;Have we assigned employees to NetCo?
18.0365391;0.028640793150069704;Ill presume it is dead until I hear otherwise.
18.050080100000002;0.035399500974095055;Diane has info from Littler on its proposed training.
18.06174745;0.0045022577679497645;It should be Cynthia Barow instead.
18.082319599999998;0.025131000832012477;Chase back office and their restart plan updates individually.
18.0825739;0.027138819017399656;Have I mentioned how much I love Houston traffic?
18.088149;0.019885558449297715;Early to my appointment, so Im working some.
18.1488285;0.012922993717626426;Can you get me the Calger letter done?
18.17262655;0.003737285027529288;I am unavailable for the 1PM meeting.
18.19798265;2.1564233459038314e-08;Check with Haedicke
18.2077967;0.03267140278668115;Boy, I couldnt write too much on this thing!
18.2321508;0.03217075065722407;Shelley (making good use of my jury duty time)
18.2603194;0.001937900252526247;I need to talk to Tom Carlton, their decision-maker.
18.270876100000002;0.03673169891100109;Quick updates: spoke with Larry lawyer at EGM.
18.274173249999997;0.011456190434457678;Can we go to 150/150 with Foster?
18.3146393;0.04199327338921079;If possible, Id like to get Amys opinion.
18.40663923;2.2884999390511507e-06;Both TW and NNG.
18.413534149999997;0.010101449989107752;Did we send the new version to K/M yet?
18.430564099999998;0.023558063536055916;Lisa Mellencamp on any issues regarding pending litigation.
18.47236435;1.3676494267147356e-08;Could you resend?
18.5650599;0.03908010662348431;My only constraint is Chads noon soccer game.
18.604617599999997;0.014418048706218298;Are you listening or video conferencing into this meeting?
18.65394465;0.001488661965508318;Who should I contact regarding severance?
18.6877707;0.024914882809083393;Ill call you when I get downstairs tomorrow AM.
18.7379441;0.01267834841586396;Please forward to Andy Edison and Stuart Zisman.
18.748859500000002;0.028122749160294263;Meeting with Alaska Governor Tony Knowles on November 30th.
18.7533936;0.00012041467583296814;Can Mark Ellenberg participate?
18.784411900000002;0.007161129867239821;Could you find Peter Mims number at VE?
18.80481075;0.0024283389053303753;Weve already eliminated his speech therapy.
18.81176885;5.965620279909095e-09;Im in 49C1.
18.8427633;0.00026355198187729973;Did you see Lauras message?
18.8781644;6.399206056736007e-06;Check with Vince Strohmeyer.
18.94848145;0.007980974008417107;Surely we can cover this from within Virgos team?
18.952070199999998;8.605884619692688e-08;Call me at 832.865.2445.
19.0378052;0.01636141892348714;Coal switching to NG and power guys stimulating demand.
19.0474097;0.00012603566868644905;presuming we can afford headcount?
19.11866435;6.770705170154246e-09;$2.75B and counting.
19.1329396;0.01882765215164777;I dont know who/what got everything stirred up today.
19.1492365;0.011415668312991017;Are Linde and Kim available to assist Rod?
19.15386435;6.410084139224126e-09;NERCO is waiting.
19.18003265;0.006379910328367268;What is our gross margin per MMBTU for 2001?
19.2256961;0.00016956745984802833;Same camp as Davies, Lagrasta.
19.32260325;4.8138431203891325e-09;Keep me posted!
19.3607;0.01613932651715067;I cant get attachments - please send text copy.
19.486140849999998;2.009201839216075e-07;Heres the talking points for ANNGTC.
19.54396885;1.5708232625384603e-09;Reclass both please.
19.55507685;0.007031520403849908;We are sitting in Weils offices, waiting to negotiate.
19.6272597;0.007291827528433888;Sorry but Im hostage in meeting room 39c1.
19.6473785;7.395527788348865e-06;Then we can go to Zainy Brainy.
19.702662699999998;0.015539392408005939;Why dont you ask Shanna Funkhouser for the details?
19.7246015;3.2016980671122404e-08;713 622 6405
19.7346322;8.772982785320348e-07;Call me tonight 7139736325.
19.74458185;2.347386550507934e-09;Daniel A. Muschar
19.823155800000002;0.008378536300125113;Developing valuation methodology for ETS interest Sun Devil.
19.87278575;0.0006710550671750841;What Enron entity owns the EOTT GP?
19.883660900000002;8.99676950979002e-10;Email me at tcsjws@aol.com.
19.94385315;0.006557119242283739;Ill meet you at Bill Sperrys office at 12:30.
20.139200000000002;0.005413366011042818;Offered 92.5 BPS in fees to Bofa this AM.
20.1409058;0.00010527467022758575;It appears that EESI and EPMI were mixed up.
20.33864645;0.004373080361139457;Jordan is taking Christina Mordants last job, corporate development.
20.405464799999997;9.378043037212194e-07;Neils work email is nmann@erac.com.
20.86493923;1.4488925377501284e-08;203 561 9796- cell
20.8924582;0.004028311610746086;FYI I saw Ken Caminiti at Animal Kingdom yesterday!
20.94411075;0.0007261753982704756;Evaluating KMI lease offer on Sonoran project.
21.1259297;0.002278305036171607;We have lots of forks, plates, etc. (went to Sams).
21.3392381;0.0007355106800755537;On Mahonia margining, I spoke with Mike Garberding.
21.4316664;8.316668961876383e-16;Moms email is rmccall@airmail.net.
21.79667035;1.595725150659763e-11;Call Luitgard Fischer.
22.1333172;1.0044263389364239e-08;Telephone 212 253 9119
22.313499999999998;5.188467594471534e-11;FAX 212 253 9229
22.87096585;8.567815024611724e-15;936 597 3905
23.2591715;1.765950272945543e-08;Target customers: Munis, Wapa, BPA.
24.0943185;1.5055316367507584e-19;Heres my work email (kay.mann@enron.com).
25.4922161;1.147676862857184e-08;Would you mind doing the following? Confirm my travel dates are correct: 24th Feb - 3rd Mar
25.870757349999998;1.584544932882891e-11;Joel Ephross on issues reacquiring economic interests/swaps from Jedi2/Whitewing.
27.296;1.8109763533982104e-65;llama_response
